Power,Untitled 1
1.170523017,-500
1.21308036,-500
1.199539387,-500
1.193736113,-500
1.168588592,-500
1.147309921,-500
1.165686955,-500
1.154080407,-500
1.150211558,-500
1.13860501,-500
1.156014832,-500
1.116359126,-500
1.118293551,-500
1.10571979,-500
1.131834523,-500
1.139572222,-500
1.130867311,-500
1.19663775,-500
1.18019514,-500
1.170523017,-500
1.148277133,-500
1.172457442,-500
1.168588592,-500
1.15117877,-500
1.125064037,-500
1.100883728,-500
1.113457489,-500
1.082506694,-500
1.087342756,-500
1.084441119,-500
1.08927718,-500
1.125064037,-500
1.091211605,-500
1.10571979,-500
1.110555852,-500
1.10571979,-500
1.121195188,-500
1.117326338,-500
1.130867311,-500
1.119260763,-500
1.121195188,-500
1.094113242,-500
1.092178817,-500
1.097014879,-500
1.091211605,-500
1.107654215,-500
1.081539482,-500
1.087342756,-500
1.113457489,-500
1.097982091,-500
1.1221624,-500
1.103785365,-500
1.13473616,-500
1.119260763,-500
1.132801736,-500
1.112490277,-500
1.147309921,-500
1.129900099,-500
1.13473616,-500
1.132801736,-500
1.118293551,-500
1.153113195,-500
1.157949257,-500
1.130867311,-500
1.099916516,-500
1.100883728,-500
1.10571979,-500
1.18406399,-500
1.214047572,-500
1.199539387,-500
1.192768901,-500
1.175359079,-500
1.179227928,-500
1.206309874,-500
1.189867264,-500
1.206309874,-500
1.2005066,-500
1.2005066,-500
1.2005066,-500
1.207277086,-500
1.195670538,-500
1.182129565,-500
1.185031202,-500
1.153113195,-500
1.147309921,-500
1.123129612,-500
1.116359126,-500
1.140539434,-500
1.085408331,-500
1.067998509,-500
1.057359173,-500
1.048654262,-500
1.042850988,-500
1.065096872,-500
1.082506694,-500
1.085408331,-500
1.128932886,-500
1.117326338,-500
1.208244298,-500
1.216949209,-500
1.198572175,-500
1.103785365,-500
1.038982139,-500
1.032211652,-500
1.054457536,-500
1.084441119,-500
1.149244345,-500
1.210178723,-500
1.230490182,-500
1.208244298,-500
1.206309874,-500
1.177293503,-500
1.183096777,-500
1.157949257,-500
1.082506694,-500
1.04768705,-500
1.052523111,-500
1.062195235,-500
1.045752625,-500
1.061228022,-500
1.066064084,-500
1.087342756,-500
1.067998509,-500
1.090244393,-500
1.08927718,-500
1.086375543,-500
1.082506694,-500
1.082506694,-500
1.127965674,-500
1.1221624,-500
1.123129612,-500
1.1221624,-500
1.127965674,-500
1.129900099,-500
1.169555805,-500
1.192768901,-500
1.203408237,-500
1.22565412,-500
1.170523017,-500
1.126998462,-500
1.137637797,-500
1.127965674,-500
1.139572222,-500
1.092178817,-500
1.072834571,-500
1.059293598,-500
1.071867358,-500
1.113457489,-500
1.116359126,-500
1.107654215,-500
1.096047667,-500
1.115391914,-500
1.125064037,-500
1.141506647,-500
1.185031202,-500
1.126031249,-500
1.086375543,-500
1.074768995,-500
1.059293598,-500
1.06026081,-500
1.058326385,-500
1.073801783,-500
1.072834571,-500
1.083473906,-500
1.063162447,-500
1.098949304,-500
1.116359126,-500
1.123129612,-500
1.1221624,-500
1.123129612,-500
1.117326338,-500
1.102818153,-500
1.118293551,-500
1.108621427,-500
1.098949304,-500
1.116359126,-500
1.088309968,-500
1.074768995,-500
1.079605057,-500
1.088309968,-500
1.07670342,-500
1.070900146,-500
1.079605057,-500
1.086375543,-500
1.113457489,-500
1.102818153,-500
1.126031249,-500
1.099916516,-500
1.113457489,-500
1.108621427,-500
1.118293551,-500
1.113457489,-500
1.094113242,-500
1.101850941,-500
1.073801783,-500
1.102818153,-500
1.086375543,-500
1.066064084,-500
1.099916516,-500
1.082506694,-500
1.112490277,-500
1.08927718,-500
1.104752578,-500
1.124096825,-500
1.109588639,-500
1.111523064,-500
1.102818153,-500
1.118293551,-500
1.097982091,-500
1.104752578,-500
1.097014879,-500
1.084441119,-500
1.092178817,-500
1.073801783,-500
1.083473906,-500
1.082506694,-500
1.10571979,-500
1.099916516,-500
1.124096825,-500
1.126998462,-500
1.118293551,-500
1.126998462,-500
1.139572222,-500
1.164719743,-500
1.160850894,-500
1.175359079,-500
1.157949257,-500
1.137637797,-500
1.136670585,-500
1.132801736,-500
1.137637797,-500
1.119260763,-500
1.115391914,-500
1.095080454,-500
1.097014879,-500
1.100883728,-500
1.10571979,-500
1.115391914,-500
1.117326338,-500
1.119260763,-500
1.123129612,-500
1.123129612,-500
1.143441071,-500
1.137637797,-500
1.142473859,-500
1.118293551,-500
1.123129612,-500
1.121195188,-500
1.136670585,-500
1.1221624,-500
1.097982091,-500
1.102818153,-500
1.067998509,-500
1.08927718,-500
1.064129659,-500
1.084441119,-500
1.081539482,-500
1.086375543,-500
1.09314603,-500
1.091211605,-500
1.161818106,-500
1.13860501,-500
1.106687002,-500
1.113457489,-500
1.107654215,-500
1.098949304,-500
1.088309968,-500
1.124096825,-500
1.09314603,-500
1.088309968,-500
1.06026081,-500
1.049621474,-500
1.063162447,-500
1.067031296,-500
1.078637845,-500
1.071867358,-500
1.082506694,-500
1.102818153,-500
1.139572222,-500
1.142473859,-500
1.131834523,-500
1.145375496,-500
1.147309921,-500
1.127965674,-500
1.118293551,-500
1.116359126,-500
1.129900099,-500
1.09314603,-500
1.09314603,-500
1.08927718,-500
1.123129612,-500
1.08927718,-500
1.117326338,-500
1.118293551,-500
1.145375496,-500
1.205342661,-500
1.158916469,-500
1.174391866,-500
1.150211558,-500
1.170523017,-500
1.158916469,-500
1.18406399,-500
1.201473812,-500
1.127965674,-500
1.135703373,-500
1.096047667,-500
1.08927718,-500
1.091211605,-500
1.072834571,-500
1.103785365,-500
1.131834523,-500
1.166654168,-500
1.187932839,-500
1.199539387,-500
1.182129565,-500
1.15117877,-500
1.139572222,-500
1.133768948,-500
1.137637797,-500
1.1221624,-500
1.126031249,-500
1.106687002,-500
1.097982091,-500
1.090244393,-500
1.071867358,-500
1.079605057,-500
1.067031296,-500
1.058326385,-500
1.064129659,-500
1.090244393,-500
1.090244393,-500
1.085408331,-500
1.090244393,-500
1.013834618,-500
1.024473953,-500
1.04768705,-500
1.067031296,-500
1.079605057,-500
1.067998509,-500
1.094113242,-500
1.066064084,-500
1.06026081,-500
1.058326385,-500
1.082506694,-500
1.125064037,-500
1.132801736,-500
1.096047667,-500
1.081539482,-500
1.07670342,-500
1.070900146,-500
1.115391914,-500
1.125064037,-500
1.145375496,-500
1.129900099,-500
1.092178817,-500
1.127965674,-500
1.092178817,-500
1.083473906,-500
1.080572269,-500
1.08927718,-500
1.121195188,-500
1.121195188,-500
1.164719743,-500
1.146342708,-500
1.124096825,-500
1.118293551,-500
1.129900099,-500
1.143441071,-500
1.165686955,-500
1.179227928,-500
1.148277133,-500
1.130867311,-500
1.145375496,-500
1.142473859,-500
1.116359126,-500
1.106687002,-500
1.1221624,-500
1.102818153,-500
1.124096825,-500
1.176326291,-500
1.203408237,-500
1.205342661,-500
1.169555805,-500
1.131834523,-500
1.090244393,-500
1.071867358,-500
1.067031296,-500
1.084441119,-500
1.085408331,-500
1.124096825,-500
1.2005066,-500
1.211145935,-500
1.159883681,-500
1.120227975,-500
1.114424701,-500
1.127965674,-500
1.1221624,-500
1.109588639,-500
1.088309968,-500
1.120227975,-500
1.118293551,-500
1.125064037,-500
1.091211605,-500
1.095080454,-500
1.082506694,-500
1.072834571,-500
1.097014879,-500
1.120227975,-500
1.133768948,-500
1.127965674,-500
1.133768948,-500
1.172457442,-500
1.185998414,-500
1.19663775,-500
1.206309874,-500
1.149244345,-500
1.097014879,-500
1.135703373,-500
1.147309921,-500
1.125064037,-500
1.116359126,-500
1.049621474,-500
1.044785413,-500
1.04768705,-500
1.073801783,-500
1.090244393,-500
1.140539434,-500
1.150211558,-500
1.125064037,-500
1.126998462,-500
1.171490229,-500
1.129900099,-500
1.110555852,-500
1.097982091,-500
1.102818153,-500
1.123129612,-500
1.121195188,-500
1.088309968,-500
1.084441119,-500
1.083473906,-500
1.071867358,-500
1.08927718,-500
1.097982091,-500
1.100883728,-500
1.106687002,-500
1.139572222,-500
1.136670585,-500
1.162785318,-500
1.201473812,-500
1.193736113,-500
1.224686908,-500
1.169555805,-500
1.119260763,-500
1.114424701,-500
1.15504762,-500
1.129900099,-500
1.071867358,-500
1.087342756,-500
1.09314603,-500
1.123129612,-500
1.119260763,-500
1.092178817,-500
1.085408331,-500
1.08927718,-500
1.114424701,-500
1.110555852,-500
1.194703326,-500
1.177293503,-500
1.127965674,-500
1.116359126,-500
1.121195188,-500
1.146342708,-500
1.118293551,-500
1.102818153,-500
1.08927718,-500
1.098949304,-500
1.097982091,-500
1.121195188,-500
1.15117877,-500
1.139572222,-500
1.096047667,-500
1.148277133,-500
1.165686955,-500
1.181162353,-500
1.173424654,-500
1.174391866,-500
1.121195188,-500
1.077670632,-500
1.051555899,-500
1.067998509,-500
1.068965721,-500
1.049621474,-500
1.051555899,-500
1.038982139,-500
1.038014926,-500
1.065096872,-500
1.064129659,-500
1.070900146,-500
1.087342756,-500
1.098949304,-500
1.110555852,-500
1.115391914,-500
1.127965674,-500
1.120227975,-500
1.125064037,-500
1.094113242,-500
1.112490277,-500
1.092178817,-500
1.106687002,-500
1.073801783,-500
1.068965721,-500
1.068965721,-500
1.099916516,-500
1.068965721,-500
1.086375543,-500
1.109588639,-500
1.088309968,-500
1.075736208,-500
1.072834571,-500
1.075736208,-500
1.101850941,-500
1.117326338,-500
1.088309968,-500
1.152145983,-500
1.176326291,-500
1.108621427,-500
1.090244393,-500
1.06026081,-500
1.071867358,-500
1.091211605,-500
1.033178865,-500
1.048654262,-500
1.023506741,-500
1.054457536,-500
1.088309968,-500
1.143441071,-500
1.147309921,-500
1.149244345,-500
1.112490277,-500
1.061228022,-500
1.046719837,-500
1.07670342,-500
1.113457489,-500
1.145375496,-500
1.135703373,-500
1.067998509,-500
1.053490324,-500
1.068965721,-500
1.095080454,-500
1.091211605,-500
1.087342756,-500
1.067031296,-500
1.074768995,-500
1.081539482,-500
1.062195235,-500
1.039949351,-500
1.085408331,-500
1.064129659,-500
1.114424701,-500
1.079605057,-500
1.065096872,-500
1.046719837,-500
1.092178817,-500
1.08927718,-500
1.04768705,-500
1.039949351,-500
1.058326385,-500
1.073801783,-500
1.063162447,-500
1.085408331,-500
1.13473616,-500
1.071867358,-500
1.066064084,-500
1.048654262,-500
1.063162447,-500
1.13473616,-500
1.097982091,-500
1.142473859,-500
1.096047667,-500
1.121195188,-500
1.09314603,-500
1.058326385,-500
1.098949304,-500
1.050588687,-500
1.0438182,-500
1.049621474,-500
1.048654262,-500
1.079605057,-500
1.063162447,-500
1.069932933,-500
1.063162447,-500
1.073801783,-500
1.097982091,-500
1.1221624,-500
1.174391866,-500
1.147309921,-500
1.118293551,-500
1.073801783,-500
1.077670632,-500
1.077670632,-500
1.117326338,-500
1.156982044,-500
1.119260763,-500
1.065096872,-500
1.046719837,-500
1.067031296,-500
1.115391914,-500
1.08927718,-500
1.091211605,-500
1.072834571,-500
1.08927718,-500
1.102818153,-500
1.145375496,-500
1.13473616,-500
1.120227975,-500
1.091211605,-500
1.096047667,-500
1.097982091,-500
1.13860501,-500
1.170523017,-500
1.128932886,-500
1.111523064,-500
1.082506694,-500
1.080572269,-500
1.07670342,-500
1.113457489,-500
1.107654215,-500
1.095080454,-500
1.143441071,-500
1.124096825,-500
1.116359126,-500
1.098949304,-500
1.088309968,-500
1.097982091,-500
1.106687002,-500
1.149244345,-500
1.116359126,-500
1.058326385,-500
1.0438182,-500
1.049621474,-500
1.063162447,-500
1.069932933,-500
1.075736208,-500
1.067031296,-500
1.063162447,-500
1.065096872,-500
1.083473906,-500
1.127965674,-500
1.100883728,-500
1.107654215,-500
1.130867311,-500
1.094113242,-500
1.085408331,-500
1.115391914,-500
1.125064037,-500
1.063162447,-500
1.081539482,-500
1.08927718,-500
1.085408331,-500
1.091211605,-500
1.066064084,-500
1.074768995,-500
1.068965721,-500
1.141506647,-500
1.162785318,-500
1.112490277,-500
1.115391914,-500
1.121195188,-500
1.097982091,-500
1.085408331,-500
1.092178817,-500
1.111523064,-500
1.121195188,-500
1.118293551,-500
1.08927718,-500
1.092178817,-500
1.118293551,-500
1.113457489,-500
1.086375543,-500
1.098949304,-500
1.092178817,-500
1.1221624,-500
1.119260763,-500
1.123129612,-500
1.13473616,-500
1.126998462,-500
1.133768948,-500
1.141506647,-500
1.170523017,-500
1.144408284,-500
1.159883681,-500
1.159883681,-500
1.153113195,-500
1.188900051,-500
1.174391866,-500
1.124096825,-500
1.097982091,-500
1.097014879,-500
1.119260763,-500
1.119260763,-500
1.13473616,-500
1.129900099,-500
1.190834476,-500
1.247900004,-500
1.277883587,-500
1.224686908,-500
1.209211511,-500
1.177293503,-500
1.179227928,-500
1.154080407,-500
1.136670585,-500
1.137637797,-500
1.13860501,-500
1.144408284,-500
1.150211558,-500
1.144408284,-500
1.144408284,-500
1.13473616,-500
1.152145983,-500
1.160850894,-500
1.168588592,-500
1.177293503,-500
1.178260716,-500
1.210178723,-500
1.178260716,-500
1.173424654,-500
1.137637797,-500
1.133768948,-500
1.143441071,-500
1.183096777,-500
1.158916469,-500
1.116359126,-500
1.096047667,-500
1.079605057,-500
1.083473906,-500
1.084441119,-500
1.117326338,-500
1.120227975,-500
1.132801736,-500
1.150211558,-500
1.125064037,-500
1.124096825,-500
1.128932886,-500
1.133768948,-500
1.172457442,-500
1.219850846,-500
1.163752531,-500
1.141506647,-500
1.15504762,-500
1.190834476,-500
1.208244298,-500
1.141506647,-500
1.129900099,-500
1.136670585,-500
1.10571979,-500
1.096047667,-500
1.085408331,-500
1.083473906,-500
1.110555852,-500
1.139572222,-500
1.1221624,-500
1.124096825,-500
1.113457489,-500
1.120227975,-500
1.131834523,-500
1.127965674,-500
1.097014879,-500
1.108621427,-500
1.096047667,-500
1.100883728,-500
1.128932886,-500
1.143441071,-500
1.136670585,-500
1.092178817,-500
1.082506694,-500
1.084441119,-500
1.109588639,-500
1.091211605,-500
1.1221624,-500
1.1221624,-500
1.127965674,-500
1.125064037,-500
1.131834523,-500
1.127965674,-500
1.13860501,-500
1.131834523,-500
1.098949304,-500
1.097014879,-500
1.081539482,-500
1.058326385,-500
1.101850941,-500
1.081539482,-500
1.097014879,-500
1.101850941,-500
1.121195188,-500
1.126031249,-500
1.139572222,-500
1.137637797,-500
1.141506647,-500
1.163752531,-500
1.149244345,-500
1.141506647,-500
1.139572222,-500
1.152145983,-500
1.140539434,-500
1.115391914,-500
1.112490277,-500
1.117326338,-500
1.119260763,-500
1.128932886,-500
1.128932886,-500
1.124096825,-500
1.099916516,-500
1.117326338,-500
1.109588639,-500
1.145375496,-500
1.121195188,-500
1.142473859,-500
1.139572222,-500
1.118293551,-500
1.126031249,-500
1.119260763,-500
1.132801736,-500
1.120227975,-500
1.119260763,-500
1.126031249,-500
1.116359126,-500
1.115391914,-500
1.111523064,-500
1.116359126,-500
1.129900099,-500
1.147309921,-500
1.149244345,-500
1.149244345,-500
1.181162353,-500
1.185998414,-500
1.208244298,-500
1.177293503,-500
1.186965627,-500
1.173424654,-500
1.171490229,-500
1.152145983,-500
1.136670585,-500
1.123129612,-500
1.083473906,-500
1.100883728,-500
1.071867358,-500
1.083473906,-500
1.09314603,-500
1.086375543,-500
1.110555852,-500
1.088309968,-500
1.120227975,-500
1.106687002,-500
1.114424701,-500
1.104752578,-500
1.095080454,-500
1.116359126,-500
1.100883728,-500
1.10571979,-500
1.085408331,-500
1.111523064,-500
1.079605057,-500
1.085408331,-500
1.106687002,-500
1.088309968,-500
1.086375543,-500
1.103785365,-500
1.106687002,-500
1.139572222,-500
1.137637797,-500
1.130867311,-500
1.144408284,-500
1.131834523,-500
1.143441071,-500
1.173424654,-500
1.207277086,-500
1.190834476,-500
1.13860501,-500
1.106687002,-500
1.096047667,-500
1.088309968,-500
1.115391914,-500
1.097014879,-500
1.141506647,-500
1.139572222,-500
1.113457489,-500
1.13473616,-500
1.129900099,-500
1.150211558,-500
1.22952297,-500
1.255637703,-500
1.252736066,-500
1.208244298,-500
1.199539387,-500
1.178260716,-500
1.161818106,-500
1.133768948,-500
1.129900099,-500
1.119260763,-500
1.085408331,-500
1.102818153,-500
1.077670632,-500
1.103785365,-500
1.088309968,-500
1.113457489,-500
1.115391914,-500
1.114424701,-500
1.121195188,-500
1.117326338,-500
1.130867311,-500
1.118293551,-500
1.117326338,-500
1.129900099,-500
1.123129612,-500
1.121195188,-500
1.100883728,-500
1.096047667,-500
1.078637845,-500
1.080572269,-500
1.081539482,-500
1.062195235,-500
1.072834571,-500
1.070900146,-500
1.072834571,-500
1.083473906,-500
1.084441119,-500
1.074768995,-500
1.116359126,-500
1.127965674,-500
1.125064037,-500
1.128932886,-500
1.124096825,-500
1.128932886,-500
1.115391914,-500
1.110555852,-500
1.103785365,-500
1.077670632,-500
1.09314603,-500
1.069932933,-500
1.071867358,-500
1.052523111,-500
1.081539482,-500
1.077670632,-500
1.087342756,-500
1.113457489,-500
1.099916516,-500
1.125064037,-500
1.092178817,-500
1.118293551,-500
1.108621427,-500
1.101850941,-500
1.08927718,-500
1.096047667,-500
1.097014879,-500
1.092178817,-500
1.077670632,-500
1.06026081,-500
1.064129659,-500
1.084441119,-500
1.059293598,-500
1.090244393,-500
1.081539482,-500
1.102818153,-500
1.09314603,-500
1.092178817,-500
1.119260763,-500
1.110555852,-500
1.139572222,-500
1.132801736,-500
1.150211558,-500
1.126031249,-500
1.121195188,-500
1.131834523,-500
1.116359126,-500
1.126998462,-500
1.120227975,-500
1.1221624,-500
1.123129612,-500
1.097982091,-500
1.101850941,-500
1.088309968,-500
1.110555852,-500
1.081539482,-500
1.110555852,-500
1.092178817,-500
1.097982091,-500
1.104752578,-500
1.097014879,-500
1.116359126,-500
1.101850941,-500
1.101850941,-500
1.087342756,-500
1.08927718,-500
1.070900146,-500
1.065096872,-500
1.063162447,-500
1.06026081,-500
1.074768995,-500
1.081539482,-500
1.084441119,-500
1.113457489,-500
1.121195188,-500
1.13860501,-500
1.107654215,-500
1.112490277,-500
1.111523064,-500
1.101850941,-500
1.114424701,-500
1.125064037,-500
1.129900099,-500
1.09314603,-500
1.085408331,-500
1.070900146,-500
1.088309968,-500
1.068965721,-500
1.063162447,-500
1.102818153,-500
1.095080454,-500
1.095080454,-500
1.081539482,-500
1.099916516,-500
1.111523064,-500
1.126998462,-500
1.148277133,-500
1.144408284,-500
1.145375496,-500
1.101850941,-500
1.136670585,-500
1.13473616,-500
1.136670585,-500
1.140539434,-500
1.104752578,-500
1.110555852,-500
1.085408331,-500
1.092178817,-500
1.084441119,-500
1.08927718,-500
1.087342756,-500
1.061228022,-500
1.088309968,-500
1.088309968,-500
1.107654215,-500
1.088309968,-500
1.087342756,-500
1.116359126,-500
1.103785365,-500
1.116359126,-500
1.07670342,-500
1.091211605,-500
1.067031296,-500
1.072834571,-500
1.067031296,-500
1.062195235,-500
1.058326385,-500
1.050588687,-500
1.07670342,-500
1.063162447,-500
1.091211605,-500
1.090244393,-500
1.08927718,-500
1.09314603,-500
1.086375543,-500
1.080572269,-500
1.080572269,-500
1.097014879,-500
1.08927718,-500
1.110555852,-500
1.085408331,-500
1.06026081,-500
1.080572269,-500
1.065096872,-500
1.087342756,-500
1.087342756,-500
